URL,type,description
https://napieknewlosy.pl/products/mohani-odzywka-wygladzajaca-do-wlosow-jutrzenka-200ml,EH,"Aqua, Cetearyl Alcohol, Butyrospermum Parkii Butter, Camellia Oleifera Seed Oil, Linum Usitatissimum Seed Oil, Prunus Armeniaca Kernel Oil, Behentrimonium Chloride, Parfum, Rosa Canina Seed Oil, Calendula Officinalis Flower Extract, Squalane, Tocopherol, Inulin, Arginine, Alpha-Glucan Oligosaccharide, Amber Powder, Palmaria Palmata Extract, Helianthus Annuus Seed Oil, Cetrimonium Chloride, Hydroxyethylcellulose, Potassium Cetyl Phosphate, Xanthan Gum, Pentylene Glycol, Lactic Acid, Citric Acid, Levulinic Acid, Glyceryl Caprylate, Sodium Acetate, Sodium Benzoate, Potassium Sorbate, Sodium Phytate, Glycerin, Isopropyl Alcohol"
https://napieknewlosy.pl/products/jozka-tatarak-i-lisc-maliny-odzywka-do-wlosow-przeciazonych-250ml,PEH,"Betula Alba Juice, Glycerin, Acorus Calamus Rhizome Water, Pinus Sylvestris Bud Water, Cetearyl Alcohol, Cannabis Sativa Seed Oil, Caprylic/Capric Triglyceride, Cetearyl Glucoside, Linum Usitatissimum Seed Oil, Trigonella Foenum-Graecum Seed Oil, Aqua, Sorbitan Olivate, Glyceryl Stearate, Hydrolyzed Corn Protein, Nigella Sativa Seed Oil, Polyglyceryl-3 PCA, Hydrolyzed Wheat Protein, Hydrolyzed Soy Protein, Tocopherol, Urtica Dioica Seed Oil, Geum Urbanum Root Extract, Acorus Calamus Rhizome Extract, Rubus Idaeus Leaf Extract, Lactobacillus/Arundinaria Gigantea Leaf Ferment Filtrate, Leuconostoc/Radish Root Ferment Filtrate, Citrus Limon Juice, Helianthus Annuus Seed Oil, Citrus Paradisi Peel Oil, Cymbopogon Flexuosus Oil, Xanthan Gum, Benzyl Alcohol, Dehydroacetic Acid, Potassium Sorbate, Sodium Benzoate, Citric Acid, Sodium Hydroxide, Citral, Citronellol, Geraniol, Limonene"
https://napieknewlosy.pl/products/curlsmith-post-biotic-calming-conditioner-balsam-do-wlosow-i-skory-glowy-po-myciu-350ml,H,"Water , Cetearyl Alcohol , Propanediol, Menthyl Lactate, Hydroxypropyl Starch Phosphate, Cetyl Esters, Behentrimonium Chloride, Camellia Sinensis Leaf Extract, Hamamelis Virginiana Leaf Extract, Lavandula Angustifolia Flower Extract, Thymus Vulgaris Leaf Extract, Butyrospermum Parkii , Melaleuca Alternifolia Leaf Oil, Mentha Piperita Oil, Peg-40 Hydrogenated Castor Oil, Cedrus Atlantica Wood Extract, Phyllanthus Emblica Fruit Extract, Sodium Hyaluronate, Biotinoyl Tripeptide-1, Apigenin, Oleanolic Acid, Panthenol, Guar Hydroxypropyltrimonium Chloride, Disodium Edta, Citric Acid, Butylene Glycol, Ppg-26-Buteth-26, Potassium Sorbate, Sodium Benzoate, Sodium Hydroxide, Glycerin, Phenoxyethanol, Ethylhexylglycerin, Linalool, Limonene, Fragrance"
https://napieknewlosy.pl/products/basiclab-capillus-odzywka-odbudowujaca-wzmocnienie-i-blask-250-ml,PEH,"Aqua, Cetearyl Alcohol, Vitis Vinifera Seed Oil, Sorbitol, Dibutyl Adipate, Pentylene Glycol, Orbignya Speciosa Kernel Oil, Behenamidopropyl Dimethylamine, Brassicyl Valinate Esylate, Meadowfoam Estolide, Phytantriol, Lysine, Arginine, Histidine, Serine, Astrocaryum Murumuru Seed Butter, Hydrolyzed Pea Protein, Hydrolyzed Corn Protein, Hydrolyzed Soy Protein, Hydrolyzed Rice Protein, Proline, Leucine, Glycine, Calcium Gluconate, Glutamic Acid, Tocopherol, Threonine, Valine, Aspartic Acid, Alanine, Isoleucine, Tyrosine, Phenylalanine, Glycerin, Citric Acid, Sodium Benzoate, Butylene Glycol, Levulinic Acid, Sodium Levulinate, Parfum"
https://napieknewlosy.pl/products/milkshake-icy-blond-conditioner-odzywka-tonujaca-do-wlosow-blond-250ml,PEH,"Aqua , Cetearyl Alcohol, Propylene Glycol, Behentrimonium Chloride, Glycerin, Cetrimonium Chloride, PEG-8 Dimethicone, Parfum , Argania Spinosa Kernel Oil, Hydrolyzed Milk Protein, Oryza Sativa Bran Oil, Persea Gratissima Oil, Astrocaryum Murumuru Seed Butter, Vitis Vinifera Seed Oil, Lactic Acid, Diazolidinyl Urea, Sodium Benzoate, Potassium Sorbate, Ethylhexyl Methoxycinnamate, Acid Violet 43, CI 77266 , Diethylamino Hydroxybenzoyl Hexyl Benzoate, PVP, Hydrolyzed Quinoa, Tocopherol"
https://napieknewlosy.pl/products/sattva-odzywka-mango-210ml,PEH,"Aqua, Cetostearyl Alcohol, Glycerin, Propanediol, Cocos Nucifera Oil, Simmondsia Chinensis Oil, Cetrimonium Chloride, Hydrolyzed Milk Protein, Aloe Barbadensis Leaf Extract, Ethylhexylglycerin, Theobroma Cacao Seed Butter, ButyrospermumParkii Butter, Citric Acid, Mangifera Indica Seed Oil, Mangifera Indica Fruit Extract, Tocopherol Oil, 2 Phenoxyethanol, Sodium Gluconate"
https://napieknewlosy.pl/products/dr-organic-przeciwlupiezowa-odzywka-z-organicznym-ekstraktem-z-kawy-i-olejkiem-mietowym-200ml,EH,"Aqua , Aloe Barbadensis Leaf Juice, Cetearyl Alcohol, Glyceryl Stearate Se, Brassicamidopropyl Dimethylamine, Olive Fruit Oil, Aspartic Acid, Parfum , Mentha Arvensis Oil, Lauryl Alcohol, Caffeine, Piroctone Olamine, Tocopherol, Salicylic Acid, Glycerin, Coffea Canephora Seed Extract, Niacinamide , Panthenol , Salix Alba Bark Extract, Zinc PCA, Sorbic Acid, Eucalyptus Globulus Leaf Oil, Paullinia Cupana Seed Extract, Piper Nigrum Extract, Urtica Dioica Leaf Extract, Zingiber Officinalis Root Extract, Cedrus Atlantica Wood Oil, Citrus Aurantifolia Oil, Lavandula Angustifolia Oil, Pogostemon Cablin Oil, Rosmarinus Officinalis Oil, Salvia Sclarea Oil, Dicaprylyl Carbonate, Dicaprylyl Ether, Citric Acid, Benzyl Alcohol, Potassium Sorbate, Sodium Benzoate, Limonene, Linalool"
https://napieknewlosy.pl/products/dr-organic-aloe-intensywnie-regenerujaca-odzywka-z-organicznym-aloesem-265ml,H,"Aloe Barbadensis Leaf Juice, Aqua, Polyglyceryl-3 Methylglucose Distearate, Cetearyl Alcohol, Glycerin, Pyrus Malus Fruit Extract, Butyrospermum Parkii Butter, Glyceryl Caprylate, Panthenol , Tocopherol, Helianthus Annuus Seed Oil, Guar Hydroxypropyltrimonium Chloride, Parfum, Citric Acid, Sodium Phytate, Sodium Benzoate, Potassium Sorbate, Limonene, Linalool"
https://napieknewlosy.pl/products/lerbolario-acido-ialuronico-luce-e-volume-odzywka-do-wlosow-150-ml,PEH,"Aqua , Cocos nucifera water, Cetearyl alcohol, Butyrospermum parkii butter, Distearoylethyl hydroxyethylmonium methosulfate, Glycerin, Myristyl alcohol, Behenamidopropyl dimethylamine, Parfum , Crambe abyssinica seed oil, Sodium hyaluronate, Hydrolyzed verbascum thapsus flower, Citrus limon fruit extract, Primula veris extract, Pyrus malus fruit extract, Soy amino acids, Wheat amino acids, Hydroliyzed wheat bran, Hydrolyzed grape fruit, Arginine hcl, Serine, Threonine, Phytosterols , Citric acid, Lactic acid, Tartaric acid, Starch hydroxypropyltrimonium chloride, Glyceryl caprylate, Rosmarinus officinalis leaf extract, Brassica campestris seed oil, Euphorbia cerifera wax, Hydrogenated vegetable oil, Olus oil , Sodium lactate, Ethyl lauroyl arginate hcl, Glyceryl undecylenate, Urea"
https://napieknewlosy.pl/products/sessio-vege-cocktail-odzywka-normalizujaca-szalwia-i-granat-300g,EH,"Aqua, Cetearyl Alcohol, Behentrimonium Methosulfate, Isoamyl Laurate, Coco-Caprylate/Caprate, Propanediol, Punica Granatum Fruit Extract, Salvia Officinalis Leaf Extract, Barosma Betulina Leaf Extract, Panthenol, Butylene Glycol, Glycerin, Parfum, Citric Acid, Phenoxyethanol, Caprylyl Glycol, Sodium Benzoate, Potassium Sorbate, Limonene, Linalool, Alpha-Isomethyl Ionone"
https://napieknewlosy.pl/products/mudii-smoothing-system-conditioner-odzywka-wygladzajaca-250ml,EH,"Aqua, Cetearyl Alcohol, Brassicamidopropyl Dimethylamine, Glyceryl Stearate SE, Behentrimonium Methosulfate, Undecane, Isoamyl Laurate, Linum Usitatissimum Seed Extract, C13-15 Alkane, Mangifera Indica Seed Butter, Tridecane, Silicone Quaternium-18, Trehalose, Cocos Nucifera Oil, Amaranthus Caudatus Seed Extract, Algin, Triheptanoin, Parfum, Aspartic Acid, Lactic Acid, Ethyl Linoleate, Trideceth-6, Ethyl Oleate, Behentrimonium Chloride, Trideceth-12, Polyglyceryl-10 Laurate, Magnesium Aluminum Silicate, Glycolic Acid, Dehydroacetic Acid, Sodium Lignosulfonate, Glyceryl Oleate Citrate, Xylitol, Benzyl Alcohol, Caprylic/Capric Triglyceride, Caprylic Acid, Sodium Benzoate, Citric Acid, Potassium Sorbate, Tocopherol, Phenoxyethanol, Benzyl Salicylate, Limonene"
https://napieknewlosy.pl/products/dr-organic-odzywka-rewitalizujaca-z-organicznym-olejkiem-kokosowym-265-ml,EH,"Aqua, Aloe Barbadensis Leaf Juice, Cetearyl Alcohol, Cocos Nucifera Oil, Glycerin, Brassicamidopropyl Dimethylamine, Aspartic Acid, Distearoylethyl Hydroxyethylmonium Methosulfate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Parfum, Citrus Aurantium Dulcis Peel Oil, Citrus Aurantium Bergamia Fruit Oil, Citrus Limon Peel Oil, Cocos Nucifera Fruit Extract, Carica Papaya Fruit Extract, Mangifera Indica Fruit Extract, Theobroma Cacao Seed Extract, Garcinia Mangostana Fruit Extract, Ficus Carica Fruit Extract, Tocopheryl Acetate, Ascorbic Acid, Citric Acid, Sodium Phytate, Potassium Sorbate, Phenoxyethanol, Limonene, Citral, Linalool"
https://napieknewlosy.pl/products/system-4-bio-botanical-vital-cure-eksfoliujaca-odzywka-do-skory-glowy-przeciw-wypadaniu-wlosow-150ml,EH,"Aqua, Cetearyl Alcohol, Behentrimonium Chloride, PEG/PPG-18/18 Dimethicone, Laurdimonium Hydroxypropyl Hydrolyzed Wheat Protein, Dipalmitoylethyl Hydroxyethylmonium Methosulfate, Ceteareth-20, Menthol, Piroctone Olamine, Salicylic Acid, Glycerin, Betula Alba Leaf Extract, Arctium Lappa Root Extract, Equisetum Arvense Extract, Urtica Dioica Leaf Extract, Rosmarinus Officinalis Leaf Extract, Nasturtium Officinale Leaf/Stem Extract, Aloe Barbadensis Leaf Extract, Propylene Glycol, PEG-40 Hydrogenated Castor Oil, Tocopheryl Acetate, Panthenol, Sorbitol, Aesculus Hippocastanum Extract, Retinyl Palmitate, Linseed Acid, Helianthus Annuus Seed Oil, Tocopherol, Citric Acid, Phenoxyethanol, Potassium Sorbate, Isopropyl Alcohol"
https://napieknewlosy.pl/products/mudii-hydrating-system-conditioner-odzywka-nawilzajaca-250ml,PEH,"Aqua, Cetearyl Alcohol, Isopentyldiol, Glyceryl Stearate SE, Undecane, Cetyl Esters, Quaternium-91, Bis-Diisopropanolamino-PG-Propyl Disiloxane/Bis-Vinyl Dimethicone Copolymer, Lauryl Phenylisopropyl Methicone, Hydrolyzed Vegetable Protein, Glycine, Alanine, Ceramide NP, Glycerin, Trehalose, Trideceth-12, Sodium PCA, Serine, Valine, Ceramide AP, Phytosphingosine, Cholesterol, Behenic Acid, Sodium Levulinate, Proline, Threonine, Isoleucine, Histidine Phenylalanine, Sodium Cetearyl Sulfate, Ceramide EOP, Sulfated Castor Oil, Bis-Diisopropanolamino-PG-Propyl Dimethicone/Bis-Isobutyl PEG-14 Copolymer, Saccharide Isomerate, Guar Hydroxypropyltrimonium Chloride, Sodium Lactate, Citric Acid, Arginine, Aspartic Acid, Polysorbate 20, Butyloctanol, Polyglyceryl-10 Stearate, PCACetrimonium Chloride, Triethyl Citrate, Polyglyceryl-6 Behenate, Lactic Acid, Sodium Citrate, Sodium Benzoate, Sodium Chloride, Dehydroacetic Acid, Cyclotetrasiloxane, Benzyl Alcohol, Parfum, Tridecane, Cetrimonium Methosulfate, Amodimethicone, Polyglyceryl-3 Betainate Malate, Phenoxyethanol, Limonene"
https://napieknewlosy.pl/products/sattva-odzywka-jasmin-i-aloes-210ml,PEH,"Aqua, Milk protein, Aloe vera gel, Oleyl alcohol, Cetyl alcohol, Casein, Glyceryl monostearate, Hibiscus milk, Coconut cream, Cetostearyl alcohol, Lanolin, Glycerine, Propanediol, Lecitin, Jasmin extract, Tocopheryl acetate , Natural fragrance"
https://napieknewlosy.pl/products/dr-organic-odbudowujaca-odzywka-z-wit-e-do-wlosow-suchych-i-oslabionych-265ml,H,"Aloe Barbadensis Leaf Juice, Aqua Polyglyceryl-3-Methylglucose Distearate, Cetearyl Alcohol, Glycerin, Pyrus Malus Fruit Extract, Butyrospermum Parkii Butter, Tocopherol, Helianthus Annuus Seed Oil, Panthenol , Glyceryl Caprylate, Guar hydroxypropyltrimonium chloride, Parfum , Citric Acid, Sodium Phytate, Sodium Benzoate, Potassium Sorbate, Limonene ,Hydroxycitronellal, Linalool"
https://napieknewlosy.pl/products/curlsmith-super-slip-pre-biotic-primer-balsam-do-wlosow-i-skory-glowy-przed-myciem-350ml,H,"Water , Glycerin , Polyquaternium-10, Dicaprylyl Carbonate, PEG-40 Hydrogenated Castor Oil, Saccharomyces/Rice Ferment Filtrate, Hylocereus Undatus Fruit Extract, Paullinia Cupana Seed Extract, Urtica Dioica Leaf Extract, Zingiber Officinale Root Extract, Fructose, Inulin, Hydroxypropylammonium Gluconate, Hydroxypropylgluconamide, Polyester-11, Xanthan Gum, Citric Acid, Ethylhexylglycerin, Tartaric Acid, Tocopherol, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol, Linalool, Limonene, Benzyl Alcohol, Fragrance"
https://napieknewlosy.pl/products/juliart-damask-rose-conditioner-330ml,PEH,"Aqua, Olus Oil, Propylene Glycol, Polyquaternium 32, Paraffinum Liquidum, Polysorbate 20, Glycerin, Organic Aloe Vera , Vitamin E , Amino Acid , Linoleic Acid, Cetyl Ethylhexanoate, Citric Acid, Lauramidopropyl Betaine, Cetyl Trimethyl Ammonium Chloride, Polyethylene Glycol Stearate, Behentrimonium Chloride, Polyquaternium-10, Oleth-12, Hydrolyzed Jojoba, 1.3-Butylene Glycol, Caprylhydroxamic Acid, Caprylyl Glycol, Ethylhexylglycerin, Citrus Grandis Seed Extract, Rosa Damascena Oil, Pelargonium Graveolens Flower Oil"
https://napieknewlosy.pl/products/weleda-regenerujaca-odzywka-z-owsem-do-wlosow-suchych-i-zniszczonych-200ml,PE,"Aqua , Alcohol, Cetearyl Alcohol, Behenyl Alcohol, PCA Glyceryl Oleate, Glyceryl Stearate Citrate, Glyceryl Stearate SE, Avena Sativa Flower/Leaf/Stem Extract, Fragrance , Isoamyl Laurate, Althaea Officinalis Root Extract, Cocos Nucifera Oil, Simmondsia Chinensis Seed Oil, Carrageenan, Citric Acid, Arginine Ferulate, Hydrolyzed Wheat Protein, Xanthan Gum, Limonene, Linalool, Citronellol, Geraniol, Coumarin"
https://napieknewlosy.pl/products/under-your-skin-zestaw-na-porost-wlosow-szampon-250ml-odzywka-250ml-serum-30ml,PEH,"Aqua, Cocamidopropyl Betaine, Sodium Lauryl Sulfoacetate, Sodium Lauroyl Sarcosinate, Glycerin, Lactic Acid, Glyceryl Stearate, Sodium Levulinate, Sodium Cocoyl Glutamate, Cetearyl Alcohol, Polyglyceryl-6 Palmitate/Succinate, Sodium PCA, Sodium Chloride, Hydrolyzed Quinoa, Sodium Anisate, Cedrus Atlantica Bark Oil, Curcuma Longa Callus Conditioned Media, PCA Ethyl Cocoyl Arginate, Lavandula Spica Flower Oil, Sodium Phytate, Maltodextrin, Sodium Benzoate, Beta-Glucan, Potassium Sorbate, Pentylene Glycol, Levulinic Acid, Alcohol, Phytic Acid, Parfum, Linalool"
https://napieknewlosy.pl/products/milk-shake-pink-lemonade-conditioner-rozowa-odzywka-tonujaca-do-wlosow-blond-lub-jasnych-rudych-250ml,PEH,"AQUA , CETEARYL ALCOHOL, CETRIMONIUM CHLORIDE, GLYCERIN, ISODODECANE, BEHENYL ALCOHOL, DIMETHICONE, CAPRYLYL GLYCOL, DIMETHICONOL, HYDROLYZED MILK PROTEIN, ORYZA SATIVA BRAN OIL, CITRUS GRANDIS FRUIT EXTRACT, HELIANTHUS ANNUUS SEED EXTRACT, TOCOPHERYL ACETATE, BUTYLENE GLYCOL, CITRIC ACID, PHENOXYETHANOL, SODIUM BENZOATE, POTASSIUM SORBATE, BASIC RED 51, PARFUM , CITRONELLOL, HEXYL CINNAMAL, LIMONENE, LINALOOL"
https://napieknewlosy.pl/products/sendo-all-care-hydrating-hair-conditioner-nawilzajaca-odzywka-do-wlosow-250ml,EH,"Aqua/Water/Eau, Cetearyl Alcohol, Distearoylethyl Dimonium Chloride, Myristyl Alcohol, Parfum/Fragrance, Cocos Nucifera Oil, Rosa Canina Callus Lysate, Myristyl Lactate, Inulin, Fructose, Glycerin, Citric Acid, Benzyl Alcohol, Glyceryl Laurate"
https://napieknewlosy.pl/products/sendo-color-protection-hair-conditioner-odzywka-chroniaca-kolor-250ml,PEH,"Aqua/Water/Eau, Cetearyl Alcohol, Behentrimonium Chloride, Hydrolyzed Tomato Skin, Orbignya Speciosa Kernel Oil, Pyrus Malus Fruit Extract, Tartaric Acid, Astrocaryum Murumuru Seed Butter, Citrus Limon Fruit Extract, Hydrolyzed Grape Fruit, Hydrolyzed Wheat Bran, Lycium Barbarum Fruit Extract, Cetrimonium Chloride, Citric Acid, Parfum/Fragrance, Benzyl Alcohol, Isopropyl Alcohol, Glyceryl Laurate, Tocopherol, Sodium Benzoate, Potassium Sorbate"
https://napieknewlosy.pl/products/dr-organic-odzywka-wygladzajaca-z-organicznym-marokanskim-olejem-arganowym-265-ml,EH,"Aqua, Aloe Barbadensis Leaf Juice, Cetearyl Alcohol, Olea Europaea Fruit Oil, Glycerin, Brassicamidopropyl Dimethylamine, Aspartic Acid, Argania Spinosa Kernel Oil, Argania Spinosa Kernel Extract, Citrus Aurantium Dulcis Peel Oil, Eugenia Caryophyllus Leaf Oil, Pelargonium Graveolens Oil , Citrus Limon Peel Oil, Pogostemon Cablin Oil, Cinnamomum Zeylanicum Leaf Oil, Aniba Rosaeodora Oil, Mentha Arvensis Herb Oil, Citrus Nobilis Peel Oil, Vanilla Planifolia Fruit Extract, Mentha Spicata Herb Oil, Kigellia Africana Fruit Extract, Hibiscus Sabdariffa Flower Extract, Adansonia Digitate Fruit Extract, Tocopheryl Acetate, Distearoylethyl Hydroxyethylmonium Methosulfate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Sodium Phytate, Benzyl Alcohol, Dehydroacetic Acid, Citric Acid, Sodium Benzoate, Potassium Sorbate, Limonene, Eugenol"
https://napieknewlosy.pl/products/dr-organic-rewitalizujaca-dodajaca-objetosci-odzywka-z-olejkiem-rozanym-265-ml,EH,"Aloe Barbadensis Leaf Juice, Aqua, Polyglyceryl-3 Methylglucose Distearate, Ceateryl Alcohol, Glycerin, Butyrospermum Parkii Butter, Pyrus Malus Fruit Extract, Glyceryl Caprylate, Panthenol , Pelargonium Graveolens Flower Oil, Eugenia Caryophyllata Flower Oil, Rosa Damascena Flower Oil, Parfum, Rosa Damascena Flower Extract, Passiflora Incarnata Extract, Tilia Europaea Flower Extract, Calendula Officinalis Flower Extract, Chamomilla Recutita Flower Extract, Guar Hydroxypropyltrimonium Chloride, Tocopherol, Helianthus Annuus Seed Oil, Sodium Phytate, Sodium Benzoate, Potassium Sorbate, Citric Acid, Ascorbic Acid, Citronellol, Geraniol"
https://napieknewlosy.pl/products/barwa-natural-expert-odzywka-regenerujaca-do-wlosow-zniszczonych-proteiny-ryzu-i-ekstrakt-z-wnilii-200ml,PH,"Aqua, Cetearyl Alcohol, Behentrimonium Chloride, Vanilla Planifolia Fruit Extract, Oryza Sativa Seed Protein, Ethylhexyl Stearate, Glyceryl Stearate, Phytic Acid, Oryza Sativa Extract, Glycerin, Gluconolactone, Calcium Gluconate, Propylene Glycol, Cetrimonium Chloride, Citric Acid, Parfum, Linalool, Limonene"
https://napieknewlosy.pl/products/purobio-odzywka-ulatwiajaca-rozczesywanie-150ml,PEH,"Aqua , Cetyl Alcohol, Behenamidopropyl Dimethylamine, Prunus Armeniaca Kernel Oil, Juglans Regia Seedcoat Extract, Passiflora Incarnata Flower Extract , Avena Sativa Kernel Extract , Chamomilla Recutita Flower Extract , Malva Sylvestris Flower/Leaf Extract , Panicum Miliaceum Seed Extract , Helianthus Annuus Seed Extract , Oryza Sativa Extract , Althaea Officinalis Root Extract , Urea, Xylitol, Glycerin, Lactic Acid, Benzyl Alcohol, Parfum , Sodium Benzoate, Potassium Sorbate"
https://napieknewlosy.pl/products/under-your-skin-odzywka-na-porost-wlosow-250ml,PEH,"Aqua, Cetearyl Alcohol, Behenamidopropyl Dimethylamine, Glycerin, Sodium Levulinate, Argania Spinosa Kernel Oil, Butyrospermum Parkii Butter, Crambe Abyssinica Seed Oil Phytosterol Esters, Lactic Acid, Cedrus Atlantica Bark Oil, Sodium Anisate, Lavandula Spica Flower Oil, Hydrolyzed Quinoa, Curcuma Longa Callus Conditioned Media, Hydrolyzed Rice Protein, Maltodextrin, Sodium Benzoate, Beta-Glucan, Potassium Sorbate, Pentylene Glycol, Levulinic Acid, Benzyl Alcohol, Phytic Acid, Parfum, Linalool"
https://napieknewlosy.pl/products/under-your-skin-zestaw-detox-szampon-250ml-odzywka-250ml,PEH,"Aqua, Cocamidopropyl Betaine, Sodium Lauryl Sulfoacetate, Sodium Lauroyl Sarcosinate, Caprylyl/Capryl Glucoside, Glycerin, Citrus Grandis Peel Oil, Sodium Lauroyl Glutamate, Sodium PCA, Sodium Anisate, Sodium Levulinate, Hydrolyzed Quinoa, Sodium Cocoyl Glutamate, Crambe Abyssinica Seed Oil Phytosterol Esters, Polyglyceryl-6 Oleate, Hydrogenated Ethylhexyl Olivate, Citrus Sinensis Peel Oil Expressed, PCA Ethyl Cocoyl Arginate, Citrus Junos Fruit Extract, Glyceryl Caprylate, Sodium Phytate, Citric Acid, Hydrogenated Olive Oil Unsaponifiables, Sodium Benzoate, Sodium Surfactin, Maltodextrin, Alcohol, Silybum Marianum Callus Extract, Parfum, Limonene"
https://napieknewlosy.pl/products/dr-organic-odbudowujaca-odzywka-z-organicznym-olejem-konopnym-265-ml,EH,"Aqua, Aloe barbadensis leaf juice, Cetearyl alcohol, Glycerin, Olea europaea fruit oil, Distearoylethyl hydroxyethylmonium methosulfate, Cannabis sativa seed oil, Cocos nucifera oil, Propanediol , Cetearyl olivate, Sorbitan olivate, Arginine, Lactic acid, Phytantriol, Glycine soja germ extract, Triticum vulgare germ extract, Scutellaria baicalensis root extract, Gluconolactone, Calcium gluconate, Sodium phytate, Humulus lupulus extract, Hibiscus sabdariffa flower extract, Equisetum arvense extract, Dipterocarpus turbinatus oil, Cymbopogon martinii oil, Eucalyptus globulus leaf oil, Rosmarinus officinalis leaf oil, Cinnamomum camphora bark oil, Mentha piperita oil, Pogostemon cablin oil, Pelargonium graveolens oil, Vetiveria zizanoides root oil, Citrus limon peel extract, Cupressus sempervirens seed extract, Litsea cubeba oil, Lavandula hybrida oil, Alcohol, Citric acid, Hydroxypropyl guar hydroxypropyltrimonium chloride, Xanthan gum, Tocopheryl acetate, Sodium benzoate, Potassium sorbate, Geraniol, Linalool, Limonene"
https://napieknewlosy.pl/products/dr-organic-odzywka-oczyszczajaca-z-olejkiem-z-drzewa-herbacianego-265ml,EH,"Aloe Barbadensis Leaf Juice, Aqua Polyglyceryl-3-Methylglucose Distearate, Cetearyl Alcohol, Glycerin, Pyrus Malus Fruit Extract, Melaleuca Alternifolia Leaf Oil, Butyrospermum Parkii Butter, Glyceryl Caprylate, Mentha Piperita Oil, Panthenol , Tocopherol, Helianthus Annuus Seed Oil, Guar Hydroxypropyltrimonium Chloride, Citric Acid ,Sodium Phytate, Sodium Benzoate, Potassium Sorbate, Limonene"
https://napieknewlosy.pl/products/mydlarnia-cztery-szpaki-odzywka-w-kostce-regenerujaca-do-wszystkich-rodzajow-wlosow-eukaliptus-cytrynowy-55g,EH,"Cetearyl Alkohol, Theobroma Cacao Seed Butter, Behentimonium Methosulfate, Caprylic/Capric Triglyceride, Cetyl Alkohol, Aqua, Citrus Limon Peel Oil, Prunus Amygdalus Dulcis Oil, Limonene, Montmorillonite Cocamidopropyl Betaine, Brassica Oleracea Italica Seed Oil, Panthenol, Eucalypus Cirtriodora Oil, Ci 77007, Sodium Choride, Citral, Linalool, Cironellol"
https://napieknewlosy.pl/products/juliart-damask-rose-hair-mask-150ml,PEH,"Water, Gluceryl Laurate, Glycerin, Jojoba Oil, Glyearyl Oleate, Bentonite, Polyquaternium, Grapefruit Seed Extract , Glycolic acid, Linoleic Acid, Hydrolysed Silk Protein, Hydrolysed WheatProtein, Hydrolysed Soy Protein, Glycosyl trehalose, Organic Aloe Vera, Organic Hybrid Sunflower Oil, Grape Seed Oil, Amino Acid, Vitamins Complex , Vitamin B6, Maltodextrin, Amylodextrin, Sillica), Citric Acid, Chlorphenesin , Rose Essential Oil"
https://napieknewlosy.pl/products/barwa-natural-expert-odzywka-nawilzajaca-do-wlosow-suchych-proteiny-niacynamid-i-ekstrakt-z-lilii-wodnej-200ml,H,"Aqua, Cetearyl Alcohol, Behentrimonium Chloride, Niacinamide, Caprylic/Capric Triglyceride, Nymphaea Alba Flower Extract, Panthenol, Cetrimonium Chloride, Glycerin, Butylene Glycol, Citric Acid, Parfum"
https://napieknewlosy.pl/products/under-your-skin-zestaw-do-wrazliwej-skory-glowy-szampon-250ml-odzywka-250ml-serum-30ml,PEH,"Aqua, Cocamidopropyl Betaine, Sodium Lauryl Sulfoacetate, Sodium Lauroyl Sarcosinate, Laury/Myristyl Polyricinoleate, Glycerin, Avena Sativa Bran Extract, Sodium Lauroyl Glutamate, Hydrogenated Ethylhexyl Olivate Hydrolyzed Rice Protein, Epilobium Angustifolium Flower/Leaf/Stem Extract, Schinus Terebinthifolia Seed Extract, Crambe Abyssinica Seed Oil Phytosterol Esters, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Hydrogenated Olive Oil Unsaponifiables, Propylene Glycol, Sodium Chloride, Xanthan Gum Lactic Acid, Sodium Anisate, Sodium Levulinate, Maltodextrin, Sodium Phytate, Benzyl Alcohol, Alcohol, Potassium Sorbate, Sodium Benzoate"
https://napieknewlosy.pl/products/under-your-skin-odzywka-do-wrazliwej-skory-glowy-250ml,PEH,"Aqua, Cetearyl Alcohol, Behenamidopropyl Dimethylamine, Lauryl/Myristyl Polyricinoleate, Glycerin, Lactic Acid, Avena Sativa Bran Extract, Crambe Abyssinica Seed Oil Phytosterol Esters, Hydrolyzed Rice Protein, Hydrogenated Olive Oil Unsaponifiables, Hydrogenated Ethylhexyl Olivate, Sodium Levulinate, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Sodium Anisate, Benzyl Alcohol, Potassium Sorbate, Sodium Benzoate"
